latitude,longitude,hhid,wilcah,geometry,distance_to_hospital_km,distance_to_clinic_km
-0.9221998,100.3756953,4006,40,POINT (100.37569529999999 -0.9221997999999999),0.9546638356448739,8.322058250734154
-0.9232025,100.3755527,4007,40,POINT (100.37555270000001 -0.9232025000000001),0.9585527315483234,8.296774365480655
-0.9229583,100.3756442,4010,40,POINT (100.37564419999998 -0.9229583000000002),0.9625701888412784,8.296892807767
-6.1713741,106.8533242,15008,150,POINT (106.85332419999999 -6.1713741),1.0959225855225,0.2117105880315178
-6.1710599,106.8543439,15005,150,POINT (106.8543439 -6.1710598999999995),1.2119914875674527,0.11512236036337443
-4.8403074,120.3101201,41701,417,POINT (120.3101201 -4.8403073999999995),33.47734506292973,33.78530020586008
-4.6987208,120.2857637,41805,418,POINT (120.2857637 -4.6987208),18.424664873342515,18.581335570229303
-4.842416,120.3133409,41707,417,POINT (120.3133409 -4.842415999999999),33.67928727521658,33.997864458652046
-4.8423103,120.3134521,41710,417,POINT (120.3134521 -4.8423103),33.666465958810065,33.9853669708473
-4.6993925,120.2837723,41801,418,POINT (120.2837723 -4.6993925),18.56234919057551,18.714466994198805
-5.9556463,120.4890891,41010,410,POINT (120.4890891 -5.955646299999997),85.34867982871094,18.57620301101638
-4.6988606,120.2843834,41806,418,POINT (120.28438339999997 -4.698860600000001),18.485183299289627,18.638442169006872
-4.6991878,120.284765,41808,418,POINT (120.28476499999998 -4.699187799999999),18.50734796842594,18.661828407794566
-6.1715669,106.8541766,15004,150,POINT (106.8541766 -6.1715669),1.1688894327787926,0.11515606217718664
-6.1769876,106.848577,15206,152,POINT (106.84857699999999 -6.176987599999999),0.4249798641259748,0.6614390741555493
-5.9555272,120.4916104,41007,410,POINT (120.49161040000001 -5.9555272),85.49574177939819,18.641786460687623
-5.9552336,120.4914732,41003,410,POINT (120.4914732 -5.9552336),85.4599950675731,18.671067547489752
-5.9557889,120.4905236,41002,410,POINT (120.49052359999997 -5.9557889),85.45172237883263,18.589900981317534
-3.3054534,114.6173407,35109,351,POINT (114.61734069999997 -3.3054534),2.7397202099865714,1.1220014814665198
-3.3052771,114.617534,35106,351,POINT (114.61753400000002 -3.3052771),2.764234907172876,1.132852475049915
-4.8417062,120.3111668,41709,417,POINT (120.31116679999995 -4.8417062),33.62187498779938,33.933478428799894
-4.8423039,120.3120464,41708,417,POINT (120.31204639999999 -4.842303899999998),33.67943408083651,33.99393809689625
-4.8433014,120.311671,41704,417,POINT (120.31167099999999 -4.843301399999998),33.79418815458125,34.10775852562592
-4.6985521,120.2845625,41804,418,POINT (120.2845625 -4.6985521),18.446328990369302,18.599806253772066
-4.6989272,120.2840105,41810,418,POINT (120.2840105 -4.698927199999999),18.50478966954652,18.65715134740446
-4.6986498,120.2865349,41809,418,POINT (120.28653489999999 -4.698649799999999),18.39209028298659,18.550677833764396
-5.9555782,120.4892717,41008,410,POINT (120.48927169999999 -5.955578199999999),85.35380310233994,18.587364691280577
-5.9549927,120.4919444,41006,410,POINT (120.49194440000001 -5.954992699999999),85.4673644253472,18.70770797320916
-5.954994,120.4919444,41004,410,POINT (120.49194440000001 -5.954994),85.46748447733103,18.70756528078585
-4.510474,136.8487708,48306,483,POINT (136.8487708 -4.510474),4.387063991586518,106.87965830600355
-4.5107012,136.8489161,48305,483,POINT (136.8489161 -4.510701200000001),4.365500376337425,106.88049904352769
-7.8183271,112.0147834,27604,276,POINT (112.0147834 -7.8183271),1.0537589863153691,6.604825543691854
-7.819091,112.0150758,27605,276,POINT (112.0150758 -7.8190909999999985),1.1019696863514543,6.69182390155704
-7.8195754,112.0150193,27608,276,POINT (112.01501929999999 -7.819575399999999),1.1093906993382376,6.730106341842423
0.8075544,127.3757553,46110,461,POINT (127.37575529999997 0.8075544),2.4540112379155006,1.4077532947614981
-1.6384881,103.5751379,7706,77,POINT (103.5751379 -1.6384881),3.6559624461300695,6.280957693772367
-1.6389077,103.5756138,7710,77,POINT (103.57561379999999 -1.6389076999999996),3.690020135364152,6.263836965818319
-1.6385882,103.5751937,7709,77,POINT (103.57519369999999 -1.6385882),3.6654260529613767,6.282109358907902
-8.5275753,115.2110156,28904,289,POINT (115.2110156 -8.5275753),4.308631042989957,4.920046067024154
-8.5273439,115.2131163,28905,289,POINT (115.21311629999998 -8.5273439),4.4540672976189075,4.684766961219842
-8.5288343,115.2123302,28906,289,POINT (115.21233020000001 -8.528834300000003),4.512144487988771,4.794704835323347
-6.8291847,108.707707,20606,206,POINT (108.70770699999998 -6.8291847),7.283625122555193,14.30064901739232
-6.7765409,108.5845387,20408,204,POINT (108.5845387 -6.776540899999999),6.226750146115101,3.496324035106699
-5.4474013,105.2603139,13110,131,POINT (105.2603139 -5.447401300000001),2.166295175264335,0.8472760626185872
-5.4304231,105.2476402,13505,135,POINT (105.2476402 -5.4304231),2.9435282364109527,1.3195579280464913
-8.7719434,115.1749331,28710,287,POINT (115.17493309999998 -8.771943399999998),1.3243021343228456,1.6934031449458542
0.550098,123.0663787,40809,408,POINT (123.06637869999999 0.550098),3.5595320839029396,1.3922954105369385
-5.4477395,105.2606952,13103,131,POINT (105.2606952 -5.447739499999999),2.1324328965895885,0.8366531905889566
-5.4477351,105.260413,13107,131,POINT (105.26041299999999 -5.447735099999999),2.1630267889203028,0.8608430759530498
-5.447605,105.26051,13108,131,POINT (105.26050999999998 -5.447604999999999),2.149439480114226,0.8433839242821379
-5.448,105.2604783,13109,131,POINT (105.26047829999999 -5.4479999999999995),2.1623761332972498,0.8738348018185692
-6.180859,106.8732216,15109,151,POINT (106.87322159999998 -6.180858999999998),0.4362104044617722,0.7749294697879415
-6.180608,106.8730165,15108,151,POINT (106.87301650000002 -6.180608000000001),0.4597651567986792,0.8111055374735832
-6.1809568,106.8741322,15110,151,POINT (106.87413219999999 -6.180956799999999),0.458138807472465,0.7027629118803954
-6.1805793,106.8730172,15103,151,POINT (106.87301719999999 -6.1805793),0.4629544436748741,0.8134633780613963
-6.1812714,106.8735933,15101,151,POINT (106.87359329999998 -6.1812714),0.40287756052843887,0.712927071398173
-6.1807318,106.8735691,15102,151,POINT (106.8735691 -6.180731799999999),0.4595753101873239,0.7608521585528453
-6.1807199,106.8734934,15105,151,POINT (106.8734934 -6.1807199),0.45854347176280685,0.7671852505737448
0.8583267,127.3372315,46206,462,POINT (127.3372315 0.8583267),9.538984608012505,7.123106349853196
-6.8283789,108.7742357,20305,203,POINT (108.77423569999999 -6.828378899999998),11.318065975144222,21.50369000696498
-6.8294656,108.7083003,20608,206,POINT (108.70830029999999 -6.829465600000001),7.34235487781645,14.354459456022674
0.882478,127.3150718,46502,465,POINT (127.31507179999998 0.8824779999999998),13.16877223433404,10.758773278095436
0.8833527,127.3230891,46503,465,POINT (127.32308910000002 0.8833526999999999),12.725370360768762,10.201292541996626
0.8579557,127.3369376,46202,462,POINT (127.3369376 0.8579556999999998),9.524603886464867,7.120480044847861
0.8581262,127.3370678,46203,462,POINT (127.3370678 0.8581262),9.531496223100879,7.122046261747309
0.8575155,127.3372587,46208,462,POINT (127.3372587 0.8575155000000001),9.463945290890074,7.061357185960567
-5.4476724,105.2605752,13105,131,POINT (105.2605752 -5.4476724),2.143901085069606,0.8423249363512079
0.8581187,127.3370861,46209,462,POINT (127.3370861 0.8581187),9.529627538119508,7.119963762563243
0.857961,127.3366569,46204,462,POINT (127.33665689999998 0.8579609999999999),9.543450884575178,7.144468302565484
0.8576369,127.336493,46205,462,POINT (127.33649300000002 0.8576369),9.525102866759338,7.134764737565517
0.8580605,127.3370112,46201,462,POINT (127.3370112 0.8580604999999999),9.529252989787508,7.1219722484531385
0.8574768,127.3375182,46207,462,POINT (127.33751819999998 0.8574768),9.443528327075455,7.036723968234888
0.5496944,123.0993703,40510,405,POINT (123.09937029999998 0.5496944000000001),1.73524115291965,2.8097953548373136
0.550155,123.0982277,40501,405,POINT (123.0982277 0.550155),1.6528754972282707,2.712231618556917
0.55002,123.099198,40505,405,POINT (123.09919799999999 0.5500199999999998),1.695017069708479,2.800526644013133
0.5496913,123.0998017,40503,405,POINT (123.09980170000001 0.5496912999999999),1.7500443882719638,2.774450619155068
0.8826569,127.3152793,46509,465,POINT (127.31527929999997 0.8826569),13.170527867359139,10.755764594639407
0.8826283,127.321965,46501,465,POINT (127.32196499999998 0.8826283),12.72956356992526,10.227839596991021
0.8823772,127.3154568,46510,465,POINT (127.31545679999998 0.8823772000000001),13.133789351725234,10.71997694794903
-0.0225151,109.2803454,32407,324,POINT (109.2803454 -0.0225151),19.886644929881317,10.41449931056981
-0.0229843,109.2805313,32409,324,POINT (109.2805313 -0.0229843),19.835900768972547,10.368788050945277
-0.0216033,109.2806367,32410,324,POINT (109.2806367 -0.0216033),19.932395092553183,10.442963819398905
-4.5103645,136.8486679,48301,483,POINT (136.8486679 -4.5103645),4.401050233849089,106.88228610633129
-4.5106119,136.8490182,48309,483,POINT (136.8490182 -4.5106119),4.356713238030396,106.86549608720635
-4.5099136,136.8488571,48307,483,POINT (136.84885709999998 -4.5099136),4.392673691857164,106.83662000256497
0.5492858,123.0664185,40810,408,POINT (123.0664185 0.5492858),3.597590156713086,1.3098608126161666
0.883638,127.323164,46508,465,POINT (127.323164 0.8836379999999999),12.747029868584248,10.219036809844807
0.8826048,127.3152293,46504,465,POINT (127.31522929999997 0.8826047999999999),13.169303529108497,10.755791291042335
0.8834819,127.3147836,46506,465,POINT (127.31478359999998 0.8834819000000002),13.2770146121967,10.859127962917254
0.883053,127.3227433,46505,465,POINT (127.3227433 0.8830529999999999),12.719406107509457,10.202970336101803
-1.6389662,103.5757013,7708,77,POINT (103.5757013 -1.6389662),3.6943629368509416,6.259580134082704
-1.6394778,103.5753472,7701,77,POINT (103.5753472 -1.6394777999999999),3.7583549253216644,6.324583317402786
-1.6387237,103.5748721,7703,77,POINT (103.57487209999998 -1.6387236999999997),3.6882841009968472,6.32018381925254
-1.6388444,103.5476593,7801,78,POINT (103.54765929999999 -1.6388444),5.297788377963823,8.991820104927099
-1.6371468,103.546771,7805,78,POINT (103.546771 -1.6371468),5.245863308225429,9.009918732298566
-1.6360498,103.5459885,7808,78,POINT (103.54598849999999 -1.6360498),5.2347089107362175,9.045919114584578
-4.510012,136.8486909,48304,483,POINT (136.8486909 -4.510011999999999),4.407934446829644,106.85810070117121
-4.5099954,136.8490879,48310,483,POINT (136.8490879 -4.509995399999999),4.365525217044293,106.82046351541155
-5.9558195,120.4910739,41005,410,POINT (120.49107390000002 -5.9558195),85.48907003267739,18.598168546789168
-5.9558235,120.4900086,41001,410,POINT (120.49000859999998 -5.9558235),85.42264606300263,18.575388735600797
-4.8418534,120.3112131,41702,417,POINT (120.3112131 -4.8418534),33.637771315472165,33.94955645083467
-4.8422905,120.3122435,41703,417,POINT (120.3122435 -4.8422905),33.675981304361756,33.99109870239429
-5.9556479,120.488663,41009,410,POINT (120.48866299999999 -5.9556479),85.32217699573432,18.567557448018402
-4.8458117,120.3080515,41705,417,POINT (120.30805150000002 -4.845811699999999),34.11208083968765,34.41504597935605
-4.8464603,120.3079536,41706,417,POINT (120.30795359999998 -4.846460300000001),34.18527427223914,34.4881139523445
-4.699117,120.284025,41802,418,POINT (120.28402500000001 -4.699117),18.52451030495896,18.677055953106684
-4.6989377,120.2841106,41803,418,POINT (120.28411059999998 -4.6989377),18.50254099771459,18.65516537769608
-4.6980084,120.2857248,41807,418,POINT (120.2857248 -4.6980084),18.349878906761017,18.505911933394835
-1.7019934,103.4518923,7201,72,POINT (103.4518923 -1.7019934),18.01881473846541,21.68313557494038
-1.701379,103.450817,7202,72,POINT (103.450817 -1.7013789999999998),18.075508590089495,21.754386039581615
-1.7046089,103.4511182,7205,72,POINT (103.4511182 -1.7046088999999998),18.261210163948682,21.901810659076002
-5.4302708,105.2477677,13507,135,POINT (105.2477677 -5.430270800000001),2.921473089437888,1.2997142456512185
-5.4299354,105.2475732,13508,135,POINT (105.24757319999999 -5.4299354),2.9027257799733195,1.2684439800559482
-5.4297651,105.2475015,13509,135,POINT (105.24750149999998 -5.4297651),2.8916762953882835,1.2520567736234645
-1.7802254,103.3302167,7010,70,POINT (103.3302167 -1.7802254),34.10885217993827,37.77139196189682
-1.7787504,103.3294021,7009,70,POINT (103.3294021 -1.7787504),34.09087073811063,37.765752625606495
-1.6571007,103.3210733,7107,71,POINT (103.32107329999998 -1.6571007000000002),29.649548036608053,33.940726006957384
-1.6569242,103.3210157,7108,71,POINT (103.32101569999999 -1.6569242),29.652115262258928,33.943808587973294
-1.6577738,103.3208629,7109,71,POINT (103.32086289999998 -1.6577738),29.686867424269717,33.97628251948146
-1.6385721,103.5482158,7806,78,POINT (103.5482158 -1.6385721),5.231775036198078,8.92292175872567
-1.6365618,103.5470279,7802,78,POINT (103.5470279 -1.6365617999999997),5.181860656386144,8.959075325431664
-1.6368781,103.5469584,7809,78,POINT (103.5469584 -1.6368781000000001),5.21056309241968,8.979364742559822
0.5714733,123.0920036,40605,406,POINT (123.0920036 0.5714733),0.8271733793700474,2.4215539607018584
-8.7721854,115.1740081,28709,287,POINT (115.17400810000001 -8.772185399999998),1.3630194593260245,1.6126079286100028
-8.7723723,115.1745256,28707,287,POINT (115.17452560000001 -8.7723723),1.376545330288986,1.6277240827718795
-8.773192,115.1743409,28708,287,POINT (115.1743409 -8.773192000000002),1.4705721353164867,1.5409852669059412
-8.8289341,115.1591234,28807,288,POINT (115.1591234 -8.8289341),7.960694608387066,2.4525712534058703
-8.8291108,115.1591137,28805,288,POINT (115.1591137 -8.829110800000002),7.980302532222629,2.47224754597095
-8.8300241,115.1592617,28809,288,POINT (115.15926169999997 -8.8300241),8.076607336592458,2.5695360103259066
-8.8288027,115.1588805,28804,288,POINT (115.1588805 -8.8288027),7.952676855411819,2.444093068984601
-8.8291378,115.1591789,28806,288,POINT (115.1591789 -8.8291378),7.981570969033342,2.473683485366458
-8.830187,115.1647572,28803,288,POINT (115.16475719999998 -8.830186999999999),7.977296115226577,2.5386220546116993
-8.7725455,115.1743598,28705,287,POINT (115.1743598 -8.7725455),1.3979957158517133,1.6011352933337692
-8.7729996,115.1742315,28706,287,POINT (115.17423150000002 -8.772999600000002),1.450491904331039,1.551227173250781
-8.7721626,115.1746559,28704,287,POINT (115.1746559 -8.7721626),1.351573236848664,1.6553811731398864
-5.4302056,105.2475229,13501,135,POINT (105.24752289999999 -5.4302056),2.9307732370385016,1.299101317728885
-5.4303716,105.2473306,13502,135,POINT (105.24733059999998 -5.4303716),2.9582029877998473,1.3224899127135945
-5.4475597,105.2607403,13101,131,POINT (105.2607403 -5.447559700000001),2.1233087115261564,0.8200967149999449
-5.4304161,105.2475022,13503,135,POINT (105.2475022 -5.4304161),2.9515015087950314,1.3224810133296763
-5.4303983,105.247828,13506,135,POINT (105.247828 -5.4303982999999985),2.9295783700749243,1.3121134643341368
-3.3335042,114.5747587,35206,352,POINT (114.57475869999999 -3.3335041999999997),4.074053796867254,1.1107999780327413
3.5407923,98.688901,3206,32,POINT (98.688901 3.5407922999999997),0.8808185663731793,0.36226967343574135
3.5419753,98.6889689,3203,32,POINT (98.68896889999999 3.5419753000000007),1.010472111747092,0.2969893442066376
-7.9135124,112.1318868,25302,253,POINT (112.13188679999999 -7.913512400000002),0.5476948189513985,14.737108962853705
-7.9134985,112.131844,25303,253,POINT (112.131844 -7.9134985),0.5456556125216541,14.737589076498978
-7.9133604,112.1315373,25301,253,POINT (112.1315373 -7.913360399999999),0.5355964049012836,14.745302614757588
-4.5108096,136.8488303,48303,483,POINT (136.8488303 -4.510809599999998),4.3720757163784265,106.89519672058212
-4.5097736,136.8486135,48308,483,POINT (136.8486135 -4.509773599999999),4.42280900624689,106.850320146738
-4.5106484,136.8491829,48302,483,POINT (136.8491829 -4.510648400000001),4.337932980623647,106.85260665199827
3.5409603,98.6887187,3210,32,POINT (98.68871869999998 3.5409603000000005),0.9025746044867934,0.33464895971076886
3.5916342,98.6726441,2905,29,POINT (98.67264409999999 3.5916342),0.5731055945839028,0.8872382288267757
3.592468,98.6733843,2904,29,POINT (98.67338429999998 3.5924680000000007),0.6746542436504221,0.7800250169590367
3.5925785,98.6728907,2907,29,POINT (98.67289069999998 3.5925785),0.6800503637924864,0.7784273350033138
0.8573607,127.3368261,46210,462,POINT (127.33682610000001 0.8573606999999998),9.478376107626351,7.086598725053174
-1.6390676,103.5749342,7707,77,POINT (103.5749342 -1.6390675999999997),3.723962605566033,6.3361503030297746
-6.7760842,108.5848302,20409,204,POINT (108.5848302 -6.7760842),6.2221966343877035,3.4989604813788104
-6.8503138,108.5595878,20502,205,POINT (108.5595878 -6.8503137999999995),9.009118239502941,3.396557255485286
-6.8505092,108.559219,20509,205,POINT (108.55921900000001 -6.8505092),9.053057541703186,3.4189408022857934
