latitude,longitude,hhid,wilcah,distance_to_road_m
-4.051735,105.76117,10507,105,294.33216409828344
-4.0225671,123.0887549,42902,429,9.625206669947305
-4.0234717,123.0884947,42903,429,0.2822300463329454
-4.0236928,123.0882987,42904,429,22.105358219038735
-4.0226811,123.0891902,42901,429,5.214380620688169
2.9471715,117.3463102,36605,366,46.77124653412758
2.947956,117.3462575,36607,366,4.161785502590268
2.9475317,117.3457467,36604,366,27.672123023960992
5.126788,95.4192082,1310,13,3.4933635080241903
5.1273061,95.4191623,1304,13,9.144231785672016
5.1274985,95.419088,1309,13,22.563539533671804
4.8876119,95.4098056,1405,14,1.9351696344014007
4.8907519,95.4108538,1406,14,6.161366141083116
4.885201,95.4089958,1409,14,25.42058117624147
4.3279635,95.9644683,304,3,13.528312627545283
4.3278835,95.9648498,302,3,2.7502463044936345
4.3280384,95.9641731,309,3,24.900994676811468
2.9483453,117.3463797,36602,366,16.00450920909063
2.9482698,117.3466364,36603,366,12.58869128501272
2.9473601,117.3457792,36601,366,14.74917420387761
-1.8696667,106.1251941,9205,92,7.061137730732604
-1.8695732,106.1251785,9204,92,9.072538498789072
-1.8694708,106.1249006,9206,92,30.50389323527411
0.9048366,104.4536382,6705,67,4.089355218158707
0.9061745,104.4550287,6704,67,32.01791493072327
1.0543583,104.3758767,5706,57,6.676595489546053
0.9059853,104.4546398,6707,67,1.592651556678202
0.9965497,104.6351356,5807,58,5.742712082046211
2.840234,117.3442495,36801,368,18.616252528832987
2.8391098,117.3447725,36802,368,22.56153887673036
2.8368069,117.3459879,36803,368,15.947455913310277
2.8390715,117.344925,36809,368,14.51319015493309
-6.3241322,106.4162302,17201,172,20.698918136288327
-6.4355262,106.6253008,19403,194,2.4687787131491206
-3.4862662,119.0109712,43701,437,37.1237249443847
-3.4868021,119.0109106,43702,437,1.5695750206039312
-3.5290649,118.964602,43402,434,217.1857854799188
-3.529371,118.9642218,43407,434,256.38170381099116
-3.5335254,118.9654892,43409,434,67.67634295185594
-3.4864929,119.0110923,43706,437,36.25827846390394
-3.487284,119.0121535,43710,437,94.03569680878476
-2.8710703,119.1357119,44008,440,7.653230403079796
-6.4356001,106.62558,19405,194,7.1885906393752235
-6.4355093,106.625579,19406,194,2.99675112112493
-6.4355659,106.6248297,19408,194,5.182344307381975
-7.1307068,113.4364406,27002,270,142.27559650343386
-4.7663455,122.7320636,42201,422,24.86747249032723
-4.7665284,122.7315082,42208,422,89.11578755909902
-4.7664141,122.7315692,42207,422,80.42628197067803
-4.765844,122.7324965,42202,422,32.40775268929059
-8.1732421,113.6249043,25601,256,11.109251299831106
-7.2828929,112.7891838,28104,281,26.653228052249656
-7.9468287,113.8730998,25801,258,3.657273745848919
-7.7091899,114.0197761,26004,260,1.9260736077270626
-7.3495882,112.6746239,27804,278,35.54405422681139
0.7249175,124.2907177,38708,387,17.052740950141477
4.0463217,96.2732717,1208,12,3.9306246370094633
-3.2843241,114.3103859,33404,334,13.916240106972838
-1.9682334,115.2645488,33903,339,5.7000196504096206
3.6074358,125.5086117,38006,380,6.63757692451568
-6.4355933,106.6256517,19404,194,10.504899839577323
-6.43546,106.6255133,19407,194,7.63637795651557
-6.435845,106.6251367,19409,194,7.6157176437451115
-2.1684786,106.1582051,9802,98,22.715509580202696
-2.167856,106.1587461,9804,98,14.750774628770717
-2.168757,106.1576108,9801,98,16.51336615407713
-2.1674135,106.1590809,9803,98,13.163588079836183
-2.1677504,106.1592675,9805,98,13.42138157797794
-0.9723183,117.05275,35906,359,18.37946404519735
-0.9728583,117.053525,35907,359,12.580362825386056
-1.2589289,116.8961616,36207,362,17.13620554463705
-1.2591017,116.8973267,36208,362,5.576395905282232
-1.258785,116.8975967,36210,362,30.248119488232142
4.144865,117.9059817,37001,370,46.689913337397904
-3.2284362,114.3879514,33501,335,18.972874856872274
-3.2249567,114.3855441,33502,335,13.282765712011429
-3.2228452,114.3938917,33508,335,19.603821652003763
-3.2216317,114.3957547,33509,335,25.866025709339063
-3.2165375,114.4017688,33510,335,8.270765645456105
-6.3243385,106.4159844,17203,172,1.5223943790081949
-6.3245534,106.4162266,17202,172,25.521948263624473
-6.3244992,106.4163983,17204,172,30.721452970250702
-7.1304281,113.4367519,27004,270,115.26124937113893
-7.2759644,112.7263256,28210,282,3.0853709466781565
-7.2761762,112.7261064,28209,282,4.775567250897209
-7.0690441,113.4565426,27210,272,15.378983292336018
-7.0693321,113.4562111,27208,272,11.06364372684
-7.0694775,113.4562062,27209,272,5.166680196313142
-8.1721699,113.6250464,25606,256,10.467345666954026
-8.1720291,113.6252494,25607,256,16.298968346605857
-8.1734874,113.6255234,25605,256,4.1950188401787125
-7.2756486,112.7259907,28208,282,13.980791157745477
-7.2834843,112.7872655,28103,281,0.49760178630899776
-7.2828636,112.7887706,28102,281,12.55963951932603
-7.2830619,112.7887658,28101,281,7.556198522359754
-7.2858399,108.7249249,22210,222,0.6760254788982303
-7.2859735,108.7253811,22209,222,6.107674025678068
-7.2862395,108.7258224,22205,222,6.794083873595088
-7.2862195,108.725748,22202,222,3.669779187620534
-7.2859973,108.7253331,22208,222,1.5143878367528494
-7.2791413,112.7452241,28007,280,0.43036598917734475
-7.2781493,112.7447949,28006,280,15.007691201475016
-7.2782156,112.744799,28005,280,12.033125173588502
-7.9748334,113.8149057,25905,259,116.43863852940196
-7.9748331,113.8149691,25907,259,113.94934794736179
-7.9759251,113.8160259,25908,259,5.162244966524322
-7.2681987,112.7162595,27905,279,8.051320202374866
-2.578195,114.50977,33310,333,143.53959924318633
-2.5767967,114.5034083,33306,333,16.722659579505002
-2.5767517,114.5031817,33307,333,11.918834089000505
-2.57631,114.5021167,33308,333,13.124103306008742
-2.5754577,114.4999243,33309,333,9.718510347049534
-4.7657133,122.7319167,42210,422,20.396068287696853
-4.7662583,122.7321133,42205,422,17.890390343286608
-4.7662167,122.73248,42209,422,23.157095871235178
-7.7086364,114.0195835,26001,260,8.245332229980333
-7.7084085,114.0196279,26002,260,13.690250504667382
-4.02259,123.0891867,42907,429,15.17113183011447
-7.7088857,114.0199162,26003,260,2.2045974380483866
-7.268234,112.7162333,27904,279,3.490919026496418
-7.349804,112.6763625,27803,278,14.281115834204666
-7.3496971,112.6762667,27802,278,25.444669233356063
-7.3498514,112.6762253,27801,278,14.715705508430705
-7.1548241,113.4658063,27109,271,21.418085307048816
-7.1542235,113.4652898,27107,271,2.2205439236261246
-7.1546353,113.4656315,27108,271,1.1291733825954826
-7.1545297,113.4655302,27101,271,5.25979362721999
-7.1542617,113.4651129,27110,271,5.077689846097446
-7.5606335,109.1983485,22301,223,6.683115030977726
-7.5609271,109.1978987,22305,223,4.726438242292627
-7.5608706,109.1980054,22306,223,17.23556079161499
-7.5600335,109.1981289,22302,223,22.150495917348003
-7.5599906,109.1987847,22303,223,8.549745071365663
-6.4355633,106.6253517,19402,194,5.93947452136532
-7.3572397,108.8627529,22401,224,25.959639693383107
-7.3570768,108.8626512,22402,224,31.327910621486463
-7.3574523,108.862689,22406,224,36.31370513008015
-7.3572713,108.8642784,22403,224,8.818161076536395
-7.3576506,108.8630434,22404,224,4.124636740585946
4.1457883,117.9075317,37002,370,14.626501035680379
4.14559,117.9074933,37003,370,6.055161973547025
-7.2782276,112.7448235,28008,280,13.8506165663334
-7.2779667,112.7445465,28009,280,0.350861583029839
-7.2774793,112.7447408,28010,280,0.5140461232630741
-7.2681804,112.716121,27901,279,6.221926125600692
-7.2684591,112.7158189,27902,279,32.409635246403084
4.1561683,117.899035,36904,369,2.2444634907456957
4.1563067,117.89917,36905,369,18.920464170831202
-6.3240043,106.4158802,17209,172,0.12546136347085565
-6.3240761,106.4166569,17210,172,1.7370227532326483
-6.3243642,106.4159937,17208,172,1.937711877154455
-2.5759338,114.5010397,33305,333,7.061831980430176
-2.5746765,114.5023836,33302,333,25.68174596507221
-2.5756842,114.4999841,33304,333,11.187014444219617
-2.574386,114.4976937,33301,333,24.11976415119934
-2.5746686,114.5025882,33303,333,16.26440519213608
-6.2459031,106.3557181,17502,175,15.401249457859038
-6.2457802,106.3555091,17503,175,0.31733578051397443
-4.800481,122.7202181,42301,423,5.581889561714555
-4.8029837,122.7183429,42302,423,7.258164303997477
-6.2458812,106.3557217,17504,175,12.976041754792659
-4.7986247,122.7159871,42303,423,15.712372706765903
-4.8000092,122.7199265,42304,423,10.13520124464948
0.9945736,104.6355602,5808,58,12.013395936701995
0.9051243,104.4540874,6706,67,6.274645001325451
0.9970782,104.6343034,5806,58,95.6158263620435
-7.5433814,108.868889,22501,225,17.81697247205997
-7.5434936,108.8689664,22509,225,8.821629699804804
-7.5426659,108.8672858,22507,225,1.728699001843594
-7.5437583,108.8690466,22505,225,1.0061021123603744
-7.542983,108.8667799,22503,225,0.24865380440135945
-3.2838033,114.3083865,33403,334,8.920949488467139
-3.2848781,114.3074574,33405,334,5.159933262535353
-3.2851903,114.3072158,33402,334,7.83463483932073
-3.2832047,114.3087793,33410,334,0.18391016846536676
-7.5117475,109.3337277,22601,226,1.785654722511416
-7.5094926,109.3368083,22608,226,140.86748827607727
-7.5097398,109.3366428,22609,226,114.76841519922228
-7.5099322,109.3366669,22606,226,93.01576419175885
-7.5100475,109.3332942,22610,226,126.65648230126466
-2.6974491,106.3907308,10010,100,5.443052537256548
-2.6975933,106.3899081,10001,100,2.111046964808905
-7.2759644,112.7263714,28203,282,1.7603669253190466
-8.1713649,113.6929022,25708,257,11.261367756121233
-8.1722811,113.6249524,25602,256,10.626517375000168
-7.3499754,112.6743989,27805,278,16.96280666343825
-7.3505833,112.6743616,27806,278,25.866339193800346
-7.350593,112.6752496,27807,278,9.295897427740119
-7.2762892,112.7263535,28202,282,11.45861217718866
-6.24605,106.355605,17509,175,23.347955067814766
-7.2829083,112.7890537,28107,281,13.36628558502373
-8.1713749,113.6931134,25709,257,9.023656886444888
-7.9757398,113.8160575,25906,259,8.809211428227693
-7.9750578,113.8152612,25904,259,82.46196734139262
-7.9749151,113.8149756,25909,259,105.03633709341
-7.9467766,113.8732188,25802,258,2.5272362787487808
-7.9469956,113.8732097,25803,258,22.105728763802823
-7.9468495,113.8731092,25809,258,5.968348575978401
-7.2828476,112.7888753,28105,281,7.622871458414846
-7.2826186,112.7888371,28106,281,16.84691699623957
-8.1733643,113.6257269,25610,256,12.42596701544277
-8.1720885,113.6252605,25603,256,21.742969281345648
-7.7074058,114.0204547,26007,260,16.9166243439007
-7.7086964,114.0192757,26008,260,9.662129816337613
-7.7082846,114.0197611,26009,260,0.44562488833453257
1.0534485,104.3764836,5704,57,9.565274347458828
1.0535809,104.3767902,5705,57,18.935075071406125
1.054664,104.3763837,5707,57,42.95826467124828
-9.5974461,119.0070402,31209,312,17.291850253801545
-9.5984545,119.0036377,31206,312,23.303210727810026
-9.5979133,119.0036767,31207,312,25.19158972961819
-6.2453609,106.3556662,17501,175,5.5493467695814385
-6.2463139,106.3559663,17508,175,1.450667325653044
-6.2463611,106.3556694,17510,175,1.4120867912580555
-6.4367883,106.6243383,19410,194,33.06302079467114
-6.4355911,106.625114,19401,194,10.548680505504834
-2.7295884,114.256212,33802,338,26.545566521352086
-2.7296661,114.2568644,33804,338,25.305942298413868
-2.7298171,114.2578035,33805,338,16.24097373943992
-2.732425,114.2582638,33801,338,6.554778172086248
-2.7309908,114.2590553,33810,338,10.470876836417291
-2.69721,106.3911883,10002,100,3.018833201381407
-2.69744,106.3904559,10005,100,7.607215811106976
-2.6977617,106.3898982,10006,100,3.3242234524692886
-2.69705,106.3903767,10009,100,2.303333168500957
-2.1197917,106.09985,10209,102,3.476046190046335
-7.6136733,109.2677766,22710,227,38.25502480272773
-7.613586,109.2674569,22707,227,75.03318644900799
-7.6146311,109.2668631,22706,227,16.722942398977466
-7.6146016,109.2670952,22703,227,20.036083420389332
-7.614012,109.2674216,22702,227,72.19471129492545
-7.9617939,110.5447564,49403,494,17.367673983734583
-7.9621734,110.5454324,49406,494,5.8079402269672595
-7.9617761,110.5442153,49402,494,0.28554939639927474
-7.962143,110.544194,49405,494,3.70250009612542
-7.961971,110.5452215,49407,494,18.17717427610726
-7.9621582,110.5447665,49410,494,20.215744316827266
-7.3471582,109.9085472,22804,228,19.060416393931952
-7.3462139,109.9076281,22803,228,12.063942780480795
-7.3470248,109.9080669,22805,228,5.535762396478674
-7.3467457,109.9080287,22806,228,24.00551016887115
-7.3465705,109.9073133,22810,228,2.8705935376323484
-6.9288372,109.1972985,24105,241,15.119274429462218
-6.8541853,109.1327953,24901,249,0.3496765934292732
-6.8535518,109.1307668,24903,249,41.325874044062964
-6.781347,110.620636,23708,237,5.35455494389897
-6.7817696,110.6209668,23701,237,8.555139961583823
-6.9548746,110.3161808,24503,245,1.608189904029491
-6.9545683,110.3164271,24509,245,0.9808194818760448
-7.7090918,110.5873384,23004,230,6.178203285338896
-7.7087952,110.587303,23008,230,27.761636928931242
-7.7095122,110.5875921,23003,230,8.605504181517368
-7.7085797,110.5876889,23010,230,1.8545227059372806
-7.0679619,110.7361026,23204,232,10.049018173068271
-7.0674114,110.7359284,23206,232,3.251626470950149
-7.0676391,110.7356499,23205,232,9.382685383508596
-7.3575002,108.8633256,22408,224,3.0589070979102098
-7.3566961,108.8618302,22410,224,90.25045042271371
-7.3566364,108.8620717,22407,224,65.58451604929256
-7.5430426,108.8689657,22506,225,7.188271934053129
-7.5427625,108.8673532,22504,225,9.444035274590448
-7.5429367,108.8667243,22502,225,5.5018861685394205
-7.5430594,108.8666588,22508,225,8.211682457370657
-7.5429253,108.8662748,22510,225,7.221360759382894
-7.1041731,110.9191865,23303,233,4.134258561253238
-7.1037314,110.9185237,23310,233,0.39549385080970945
-7.1038076,110.9185657,23307,233,5.609671476606659
-7.5601229,109.1983947,22307,223,25.84510691242365
-7.5601714,109.1982053,22309,223,37.651012328908905
-7.5601016,109.1982371,22308,223,29.81902082491179
-7.5604513,109.1985122,22310,223,11.066419823796387
-7.2858703,108.7251323,22207,222,5.346239893377504
-7.2858216,108.7252199,22203,222,14.338990364628224
-7.2858464,108.7248978,22206,222,2.8284953690514483
-7.2820163,108.7247365,22201,222,3.2057918773930933
-7.2867786,108.726253,22204,222,0.0036045186312236867
-7.3566642,108.862771,22409,224,7.884930882484546
-7.1043484,110.9192822,23302,233,10.376048891823777
-7.068002,110.7361836,23207,232,9.343734839313996
-7.1305688,110.8997401,23404,234,3.9749079710252335
-7.1043211,110.9194649,23308,233,6.55671800673008
-6.9645319,109.1245581,24204,242,6.818054805483687
-6.9645115,109.1232457,24207,242,9.71530182925344
-7.1303659,110.8989609,23407,234,16.717255036715617
-7.1306448,110.898811,23401,234,7.8927896675188185
-7.1308823,110.8991371,23402,234,1.9349614820916665
-7.1300145,110.8995835,23408,234,22.15794461396855
-6.7310988,111.0570292,23503,235,27.13404872011269
-6.7307357,111.0569969,23510,235,7.73353239716735
-6.731835,111.0574908,23508,235,3.40211988743001
-6.7315908,111.0571742,23509,235,44.11732793450416
-6.7312685,111.057225,23507,235,29.166498081809756
-6.731492,111.0572646,23501,235,36.95694869947056
-6.8857245,109.6038536,24003,240,5.666655418048542
-6.8852518,109.6037687,24002,240,40.647582116430165
-6.8852842,109.6038033,24006,240,38.59747760038817
-6.8850339,109.6036622,24009,240,23.779740022765804
-6.9257197,109.196508,24107,241,3.6868648617728668
-6.9266037,109.1960296,24106,241,6.030003820233996
-6.9262702,109.1960219,24103,241,0.9883786413232915
-6.9255797,109.1962272,24101,241,14.648894036469779
-4.8010344,122.7217479,42310,423,1.5846980958782646
-4.8024448,122.7160684,42309,423,32.80443205008192
-4.8026867,122.7160983,42308,423,9.256786746892224
-6.9650181,109.1247865,24203,242,0.8798082520745099
-6.9646113,109.1237739,24210,242,0.12405822298088733
-6.9660245,109.1245145,24208,242,24.675948379485092
-6.9702426,106.8814331,21902,219,19.034360497020703
-6.9713152,106.8789027,21905,219,11.45751153655298
-6.966296,106.8812996,21906,219,49.83363495500882
-7.4947093,110.2260437,24303,243,1.830378029058398
-7.4945666,110.225702,24307,243,15.272222792630942
-7.4950641,110.2255342,24309,243,30.66446835793682
-7.4948453,110.2260348,24306,243,3.250123347675322
-7.4951672,110.2257119,24308,243,18.883872624033664
-1.9692534,115.2630143,33904,339,19.06756986281054
-1.9683156,115.2647548,33905,339,18.03552053447594
-1.9686269,115.2648501,33906,339,4.337979133158017
-1.9686686,115.2652498,33907,339,23.109871378687135
-8.0187448,110.4191294,49301,493,39.33961435366345
-8.0183801,110.4197878,49303,493,19.01637100468773
-8.0183931,110.4191463,49308,493,43.102332148628264
-6.2401282,106.3392146,17601,176,9.757831459199167
-6.9551488,110.3163854,24507,245,0.7194731052380493
-6.955149,110.3163826,24502,245,0.9717350569271777
-6.9545576,110.316985,24505,245,2.9383150999652448
-6.9545282,110.3170581,24508,245,4.755784964435363
-7.0231266,110.4740599,24602,246,5.828825391720518
-7.0232194,110.4741422,24606,246,12.143209573034056
-7.0233707,110.4741795,24609,246,2.855437946862743
-7.0233533,110.4740822,24601,246,3.5476652476778185
-7.0233776,110.474178,24603,246,2.5864402811597196
-6.9711679,110.4583959,24705,247,14.756246047883366
-6.9711785,110.4581326,24703,247,10.405062032860505
-6.9711458,110.4575198,24709,247,7.140234500427295
-6.9713099,110.4576572,24708,247,11.876181363972604
-6.971001,110.4583147,24706,247,2.52141012542061
-7.0005862,110.4689864,24804,248,7.240791604083085
-7.0004881,110.4688526,24802,248,1.6551840581310118
-6.9998559,110.4690063,24806,248,4.736470717450822
-7.0005567,110.4690019,24803,248,3.7299416056651604
-6.8533411,109.1308966,24908,249,16.052505731007415
-6.8533598,109.1307459,24902,249,20.13239985848512
-6.8533596,109.1306545,24910,249,21.111905602794785
-6.8534261,109.1311591,24905,249,21.348695560123133
-8.0180983,110.4200366,49307,493,18.44686221856246
-7.9616471,110.5441545,49401,494,9.015506083140172
-7.9621326,110.5446939,49404,494,20.55537584687148
-7.9611561,110.5457765,49408,494,15.527717739011294
-8.0192775,110.4192027,49302,493,1.56413228675617
-8.0178575,110.4196969,49305,493,3.758680981166492
-9.5472467,118.9590717,31107,311,152.19251882255264
-9.5485137,118.9602398,31108,311,28.579883360537792
-9.5487484,118.9594993,31109,311,22.397333765188435
-6.3242567,106.4160617,17205,172,12.024593578561877
-6.3239417,106.4158417,17206,172,3.398342007594389
-6.3240897,106.4165673,17207,172,2.265285205289587
-8.4566267,120.576405,31403,314,9.26380503719406
-8.459405,120.5711283,31409,314,22.79586387419294
-8.5927777,120.6296997,31302,313,30.4743302676848
-8.6144816,120.4587077,31002,310,29.007218049344484
-9.5992439,119.0067039,31201,312,18.522837931912306
-10.1390079,123.6906363,30701,307,9.639504920840347
-10.1765452,123.5888276,31703,317,1.8812161419379907
-10.1708604,123.5839772,31602,316,32.116203512216394
-10.1484907,123.6202293,31502,315,55.205832740352236
-8.5622586,121.8941042,30901,309,332.4151463267846
-8.562794,121.8955783,30902,309,248.31446263639336
-8.5625431,121.8956773,30903,309,218.63019469233905
-8.8404027,121.6528368,30804,308,61.35389972490454
-8.8408872,121.653663,30801,308,37.33987754981742
-8.8407673,121.6530537,30802,308,22.441337249044345
-8.6140933,120.4586367,31010,310,11.374786261664969
-9.59769,119.0034467,31210,312,27.459295026163378
-8.4583433,120.5720983,31410,314,13.735788638294895
-8.8403455,121.6527563,30810,308,71.42127258431503
-8.5934262,120.6289897,31310,313,13.941987162955044
-10.1385082,123.690446,30702,307,16.2029475975331
-8.6147707,120.4587636,31001,310,23.68129930757349
-9.54875,118.9596267,31110,311,28.337147535000987
-10.1759008,123.5882373,31701,317,4.54895171596452
-10.1762369,123.5883733,31702,317,9.340501183865461
-10.1717286,123.5845934,31601,316,6.079458179984954
-10.1694831,123.5838318,31603,316,15.26444524201349
-10.1484259,123.6210074,31501,315,1.5763125040512196
-8.613901,120.4591538,31003,310,31.536922417165208
-9.5977218,119.0035425,31204,312,31.735043153761488
-9.5976923,119.0035332,31208,312,33.57261863733394
-9.5982215,119.0032926,31205,312,29.110586697696412
-9.5490508,118.9589562,31104,311,26.667377436676972
-9.5485511,118.9599896,31105,311,22.2823789179986
-9.5475819,118.959752,31103,311,89.19508357506461
-8.456505,120.5748266,31404,314,7.937678189538519
-8.456588,120.5744486,31405,314,20.868224889475034
-8.4563913,120.5749614,31406,314,14.959254325355793
-8.5930757,120.6292615,31304,313,5.582899317083715
-8.5929802,120.6292254,31305,313,1.1841202656043783
-8.5928725,120.6292608,31306,313,3.5508064723874613
-8.6135834,120.4588747,31005,310,7.1060643041935
-8.6142311,120.4585786,31006,310,4.184798583468492
-8.6144771,120.458715,31009,310,28.619767902663803
-9.5482316,118.9597025,31101,311,22.99826369720447
-8.4567157,120.5750858,31402,314,6.904428171748888
-9.5477068,118.9589899,31102,311,108.14121659097789
-9.5440635,118.9616249,31106,311,364.64892257325994
-8.5930767,120.6290583,31301,313,16.30260627841066
-8.5927382,120.629346,31309,313,4.374990685138178
-9.5997424,119.0065787,31202,312,4.057807639035584
-9.5973554,119.0068689,31203,312,31.785871408091086
-8.0177867,110.4191767,49306,493,21.73603387350139
-8.0186265,110.41973,49310,493,47.449492327259286
-8.0183983,110.419625,49304,493,25.407622132887816
-3.001556,106.454677,9905,99,4.377301414825332
-0.5277251,114.5091697,34101,341,2.2069662354853015
-0.5274176,114.5093872,34105,341,20.324885259389468
-0.5280589,114.509628,34103,341,17.953812048127865
-0.5282171,114.5096163,34104,341,6.179451773210473
-0.5282003,114.5091927,34102,341,17.328977833305863
-6.9710805,110.4577567,24704,247,2.533192287849765
-7.4945347,110.2259912,24304,243,4.442922384538422
-7.4951007,110.2255602,24310,243,26.513830485981522
-7.4949453,110.2259276,24302,243,14.991043617400656
-7.494933,110.2253986,24301,243,20.801593918313873
-7.7091913,110.5876224,23009,230,15.354188321940097
-7.7091073,110.5874102,23007,230,1.7505181174234443
-7.7089714,110.5871295,23002,230,1.8692447726396928
-7.7095776,110.5876348,23001,230,0.05344308057094175
-7.7081597,110.5873535,23005,230,13.518835854391797
-6.9713809,110.4575485,24702,247,1.857749910133217
-6.9655575,109.1243579,24206,242,3.2822515711144713
-7.0007174,110.4686961,24801,248,2.3525040161601583
-7.001058,110.4685635,24805,248,1.460134989629173
-7.5099921,109.3330373,22603,226,139.3291412001732
-7.5096025,109.3359935,22604,226,136.2411580085738
-7.5095145,109.3368751,22602,226,137.79202494012088
-6.9710469,110.4577954,24710,247,2.2280960741786995
-7.5093559,109.3370459,22605,226,154.17179135021064
-7.5097557,109.3383304,22607,226,104.56599835530224
-6.9711022,110.4584029,24707,247,10.18245284385386
-7.6149108,109.2668888,22701,227,14.690138210658917
-7.6146434,109.2669963,22704,227,15.341530990554022
-7.6150294,109.267998,22708,227,27.56648312864716
-7.6135842,109.2680002,22705,227,15.597600638470858
-7.6142286,109.2668673,22709,227,37.06845695565925
-7.3470022,109.9084874,22808,228,10.210496774744971
-7.3471381,109.9081471,22809,228,15.891912641012166
-7.3467621,109.9085768,22801,228,28.935292487318485
-7.3468147,109.9088199,22807,228,1.2375621748626828
-7.3472896,109.9088943,22802,228,0.6540916806902709
-7.0681035,110.7364648,23202,232,10.803453250928163
-7.0682863,110.7365072,23208,232,2.841167963146555
-7.1037512,110.9186868,23309,233,5.6691320077415215
-7.1045532,110.9193668,23306,233,10.01818890091166
-7.067987,110.7359998,23203,232,2.9975688986973044
-7.0682041,110.7361955,23210,232,11.093818081494122
-7.1042952,110.9192691,23301,233,9.187572460466646
-7.1039582,110.9188662,23304,233,0.7942313102721716
2.9482589,117.3466048,36606,366,10.284935490238079
2.8401683,117.344215,36806,368,20.335809734815587
-7.1309329,110.8993472,23410,234,4.012955113413442
-7.1312536,110.899495,23406,234,11.38012169039896
-7.130948,110.899518,23409,234,2.8149753903600803
-7.1302943,110.899583,23405,234,3.999971458161773
-6.9336757,111.0628895,23604,236,47.6442984743917
-6.9337214,111.0635407,23601,236,38.02077155398669
-6.9310147,111.063359,23605,236,5.033788471534414
-6.9319858,111.0632936,23607,236,8.81615035049275
-6.8431447,110.8214913,23602,236,14.703545333760513
-6.7308306,111.057029,23504,235,0.2096197392184065
-6.7309309,111.0573855,23505,235,11.769730864001364
-6.7308785,111.057157,23502,235,1.3093643413266531
-6.7816494,110.6208788,23704,237,4.7547954166422555
-6.7816482,110.6209046,23703,237,2.79570628242122
-6.7815042,110.6210728,23709,237,21.66375519909698
-6.7819555,110.6214073,23702,237,7.776623455148989
-6.9547247,110.316715,24504,245,4.841070902975425
-6.9548319,110.3168572,24506,245,1.5220501424900361
-6.9546495,110.3166615,24501,245,3.714597174467001
-6.9546414,110.3166777,24510,245,1.7619879110205225
-6.8857757,109.6037164,24010,240,16.40305655265488
-6.8856035,109.6035788,24004,240,3.6034576074345774
-6.8855391,109.6035999,24005,240,3.9896688126491466
-6.885052,109.6036656,24008,240,25.793377122723182
-6.8855219,109.6036675,24001,240,8.334480381995405
-6.9651597,109.1243777,24201,242,2.860458776246134
-6.965274,109.1241252,24209,242,17.74125445866015
-6.965283,109.1243356,24205,242,5.766902140226172
-6.9637992,109.1228147,24202,242,0.32526761370220353
-6.9280386,109.1956834,24110,241,4.6436265009817435
-6.9280453,109.196091,24109,241,11.097704066208749
-6.9276249,109.1960587,24104,241,26.34607344219149
-6.9267578,109.1966785,24108,241,5.66119017982282
-6.8539966,109.1312374,24904,249,54.963747848240594
-7.0001321,110.4687543,24807,248,15.0350762837342
-6.8535113,109.1309193,24906,249,34.58529014746777
-6.8533562,109.1314459,24909,249,12.06017106068036
-7.000815,110.4685746,24810,248,11.890767907712842
-7.0009744,110.4687051,24809,248,6.936813248034951
-7.0230172,110.4740494,24607,246,0.1879020993678334
-7.0235259,110.4737441,24604,246,10.331095330587353
-2.1186933,106.1004669,10203,102,11.274092392748429
-2.1184612,106.1006979,10204,102,7.221257491939922
-2.1198561,106.0996236,10201,102,7.081322319939181
-2.1681417,106.1584983,9806,98,9.507547378986233
-1.8695617,106.12538,9207,92,13.358338894322515
-1.86954,106.1250593,9208,92,22.341821802780036
-1.8702235,106.1253519,9209,92,3.1531822251534907
-1.8703067,106.1255235,9210,92,8.877535773563901
-2.6970647,106.3907616,10007,100,4.684582565721248
4.666138,96.7633498,203,2,0.7854322765734659
-6.9497767,106.968475,19504,195,31.377678809589302
-6.9495059,106.9687392,19509,195,19.105080918598798
-6.9705364,106.8819226,21909,219,79.60134587573157
-6.9719473,106.8784445,21907,219,48.53974548168375
-6.9697888,106.8815782,21903,219,25.474465710670593
-6.9708785,106.8818827,21908,219,76.4531720901565
-5.1966451,122.5059492,42410,424,21.139549860239676
-5.1970468,122.5059587,42405,424,51.39259825011917
-5.1989726,122.5042239,42406,424,17.45692502402286
-6.158905,106.1469683,18301,183,14.372240838328883
-6.2400507,106.3375496,17608,176,4.421244600322943
-6.2399538,106.3373885,17609,176,2.5766855530254187
-6.2398232,106.3377719,17610,176,0.5741724995315238
-5.1983749,122.5044055,42407,424,2.893137454267463
-5.1976733,122.5046783,42408,424,19.841083386338745
-5.1968585,122.5056531,42409,424,11.826284717310289
4.0219696,96.3858121,1104,11,15.310507380287513
4.0275264,96.3877161,1103,11,15.864859522828139
4.0268842,96.3874468,1105,11,2.0314247684181463
4.6689832,96.7614961,201,2,12.788235462507423
4.6689327,96.7604236,210,2,78.06295323346811
4.6699527,96.7600133,206,2,5.002515683334245
4.0456368,96.2742546,1205,12,12.911974795652812
4.0440004,96.2750319,1206,12,27.6565847993792
4.0465795,96.27311,1203,12,0.1292535016708654
-6.2400027,106.3377753,17603,176,5.895947493537503
-6.2403589,106.3396305,17604,176,14.473489236520711
-6.1589484,106.1470675,18309,183,26.397296186405587
-6.1585857,106.1467985,18302,183,19.181746501586442
-6.158531,106.1467027,18303,183,29.755330726398675
