latitude,longitude,hhid,wilcah,geometry,count_electric_power_plant_within_1km,count_refinery_within_1km,count_port_within_1km,count_oil_n_gas_within_1km,count_other_within_1km,count_mine_within_1km,count_mineral_processing_plant_within_1km,count_smelting_plant_within_1km,count_electric_power_plant_within_3km,count_refinery_within_3km,count_port_within_3km,count_oil_n_gas_within_3km,count_other_within_3km,count_mine_within_3km,count_mineral_processing_plant_within_3km,count_smelting_plant_within_3km,count_electric_power_plant_within_5km,count_refinery_within_5km,count_port_within_5km,count_oil_n_gas_within_5km,count_other_within_5km,count_mine_within_5km,count_mineral_processing_plant_within_5km,count_smelting_plant_within_5km,count_electric_power_plant_within_10km,count_refinery_within_10km,count_port_within_10km,count_oil_n_gas_within_10km,count_other_within_10km,count_mine_within_10km,count_mineral_processing_plant_within_10km,count_smelting_plant_within_10km,distance_to_closest_electric_power_plant_km,distance_to_closest_refinery_km,distance_to_closest_port_km,distance_to_closest_oil_n_gas_km,distance_to_closest_other_km,distance_to_closest_mine_km,distance_to_closest_mineral_processing_plant_km,distance_to_closest_smelting_plant_km
-3.224695,114.3909533,33506,335,POINT (114.3909533 -3.224695),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.56085713050413,504.370099775434,21.860265422327366,279.8564138725509,49.72675866405941,74.71562661265831,190.88061946633908,147.0276409513761
-3.2233417,114.392075,33503,335,POINT (114.392075 -3.2233417000000006),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.7491338053846,504.1745443053708,21.834402759523112,280.02181543522653,49.71654779959141,74.61111780320832,190.76005887336672,146.924037021676
-3.2211333,114.396135,33507,335,POINT (114.396135 -3.2211333),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.155937668262,503.6869021137484,21.58844526990864,280.5277913712104,49.50381518332284,74.19537982451783,190.31550917112162,146.5094891898889
-6.2224035,106.5691172,16803,168,POINT (106.56911719999998 -6.222403500000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74581061682312,37.71463417861563,34.58313366788786,34.58313366788786,22.638395422903372,49.045117338638484,30.699082359686713,12.599681004287648
-6.222428,106.569204,16802,168,POINT (106.569204 -6.222427999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.753300491319415,37.71008343841294,34.575019042483916,34.575019042483916,22.631055946817263,49.04239492263488,30.696693210621607,12.60958420057262
-6.2216735,106.5695033,16804,168,POINT (106.5695033 -6.221673499999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.699909099332487,37.62545965774624,34.51456557141038,34.51456557141038,22.562869156935815,49.126970049238466,30.782360355243167,12.63383433472726
-6.1287853,106.5355962,17102,171,POINT (106.53559619999999 -6.128785299999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.167809025175073,34.018628475632276,36.206620767591495,34.995102933548814,23.867709296673006,59.63791548782633,41.24425863389319,12.66608646425486
-6.1296463,106.5359325,17103,171,POINT (106.53593249999999 -6.129646300000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.262469207291169,34.03518997527538,36.17331714110677,35.003438509904825,23.829917998784385,59.53942705384306,41.14569264438836,12.623049652883806
-6.12908,106.5353912,17104,171,POINT (106.53539119999999 -6.12908),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.175023412776664,34.05499836414785,36.23079456485581,35.03000174207207,23.890364383965192,59.60637616092184,41.21278582259032,12.626498052618448
-6.0877992,106.7225472,17302,173,POINT (106.7225472 -6.087799199999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.3258174737764,15.22566220498683,15.673814346910374,15.08082329933196,5.626826932502198,66.37826802476816,23.315851664225956,32.62321434909414
-6.0880303,106.7216637,17303,173,POINT (106.72166369999998 -6.0880303),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.408676743990352,15.302413486028854,15.765175236569863,15.168946484252444,5.659344612982418,66.32787886377794,23.387970792764563,32.52309899401522
-6.088008,106.7216069,17304,173,POINT (106.72160689999998 -6.088008),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.41547349945354,15.303925742676343,15.771863493335447,15.171698628395564,5.664942933847698,66.32866293778416,23.3946947692334,32.51841281956326
-2.5255237,121.3555387,42004,420,POINT (121.35553870000001 -2.5255236999999995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,245.96891059367204,191.09714061685258,59.78702814668014,39.79321213274068,15.482694434278201,5.481579042530914,5.607844916914164,63.65134217766134
-4.4089094,119.6300832,41601,416,POINT (119.6300832 -4.4089094),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.946796603644076,96.93731088149384,83.69079507614227,83.59020584989074,128.60282541452554,267.737073202553,42.431306027446844,139.51541180109714
-4.4084447,119.6299118,41602,416,POINT (119.6299118 -4.4084446999999995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89509701324192,96.92305485529552,83.73471591855082,83.63683442142036,128.56382314318188,267.74703471014345,42.482470993845006,139.57069241270395
-4.408863,119.6291283,41604,416,POINT (119.62912829999999 -4.408863000000001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.942985184449359,97.02126408630173,83.66435219220548,83.57267161460383,128.6429679987285,267.8409340284591,42.432772806637935,139.5572676248915
-3.857419,119.8009003,41907,419,POINT (119.8009003 -3.857419),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.29043450107621,60.51705348433433,148.11301181899833,147.88166050161166,65.35217745627729,227.0097590836974,105.967137279252,168.18172689770824
-4.0225989,123.0892839,42905,429,POINT (123.08928389999997 -4.0225989),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.6906897595963,306.0802808045783,79.67064255099716,57.280462643464055,101.80611106412783,121.28475061754821,75.51056653902066,50.42535493433029
-4.0223335,123.0888813,42910,429,POINT (123.0888813 -4.022333499999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.6454312336733,306.03427547425105,79.66274028643159,57.23295999770699,101.75242134200909,121.23933064196805,75.46128411688869,50.379506348372765
-4.0232701,123.0881881,42906,429,POINT (123.08818809999998 -4.0232701),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56985915838794,305.96151757796963,79.53341153155417,57.16648616338625,101.74144972544478,121.16437527089906,75.40352953248767,50.306214574905994
-6.1287902,106.5355965,17108,171,POINT (106.5355965 -6.1287902),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.168220108782288,34.018876891081355,36.206609992077176,34.995311311799924,23.867672781761378,59.637365871215614,41.243709019254574,12.665714826139558
-6.1292085,106.5353151,17109,171,POINT (106.5353151 -6.1292085),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.179254743282305,34.0695837506985,36.23986625540141,35.043890801078334,23.898778042402654,59.59253620014517,41.19897213357204,12.610264879178008
-6.1288648,106.5356026,17110,171,POINT (106.53560259999999 -6.128864799999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.174600848502736,34.02251255623083,36.20627650268398,34.99833104014206,23.86694780538104,59.62898785513792,41.23533059311047,12.660176942921256
-1.4438637,132.0126849,47101,471,POINT (132.01268489999998 -1.4438636999999999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.9854030349215,167.57151112924174,140.13479212500846,110.71573267788328,31.374651053053228,260.3895438053527,511.5286082463833,489.99125727960836
-1.4440151,132.0131433,47110,471,POINT (132.0131433 -1.4440151),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.0391018231147,167.52220177861125,140.18774292567352,110.7685661709771,31.35337273368083,260.44286937527977,511.57928315238104,490.04362680567505
-1.4439583,132.0129623,47108,471,POINT (132.0129623 -1.4439582999999998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.0180153984526,167.54145047136228,140.1668838626423,110.74774934323956,31.36201343786405,260.42195611994396,511.55926724862945,490.02312079514166
